planet,day,x,y,z
Mars,43.8877755511022,191049966.76069823,94643454.20867401,-2713441.028026038
Mars,44.6192384769539,190423737.7445736,96143699.61686863,-2666613.5330411703
Mars,45.35070140280561,189787112.9923487,97638696.31164038,-2619640.4600229273
Mars,46.08216432865731,189140143.42519274,99128370.99425389,-2572524.5964936987
Mars,46.813627254509015,188482880.48386183,100612650.94439392,-2525268.730629296
Mars,47.54509018036072,187815376.12102434,102091464.02345677,-2477875.651001339
Mars,48.27655310621242,187137682.79358235,103564738.67772786,-2430348.146321912
Mars,49.00801603206413,186449853.45498985,105032403.94144648,-2382689.005190523
Mars,49.73947895791583,185751941.5475703,106494389.43975717,-2334901.0158434124
Mars,50.47094188376753,185044000.9948347,107950625.39154975,-2286986.9659052086
Mars,51.20240480961924,184326086.1938029,109401042.61218788,-2238949.642143002
Mars,51.93386773547094,183598252.00732845,110845572.51612657,-2190791.830222825
Mars,52.66533066132264,182860553.75642982,112284147.11942108,-2142516.314468578
Mars,53.39679358717434,182113047.21262938,113716699.04212525,-2094125.877623445
Mars,54.128256513026045,181355788.59030136,115143161.5105828,-2045623.3006137912
Mars,54.859719438877754,180588834.539031,116563468.35961072,-1997011.3623155802
Mars,55.591182364729455,179812242.13598612,117977554.03457615,-1948292.839323339
Mars,56.32264529058116,179026068.87830266,119385353.59336747,-1899470.505721677
Mars,57.054108216432866,178230372.67548597,120786802.70826109,-1850547.1328593837
Mars,57.78557114228457,177425211.84182894,122181837.66768342,-1801525.4891261258
Mars,58.51703406813627,176610645.08884904,123570395.37787098,-1752408.3397317594
Mars,59.24849699398797,175786731.5177452,124952413.3644275,-1703198.4464882663
Mars,59.97995991983967,174953530.61187604,126327829.77378099,-1653898.5675943391
Mars,60.71142284569138,174111102.22926116,127696583.37453964,-1604511.4574226218
Mars,61.44288577154308,173259506.59510633,129058613.55874977,-1555039.8663096195
Mars,62.174348697394784,172398804.29435477,130413860.34305513,-1505486.5403482914
Mars,62.90581162324649,171529056.2642644,131762264.36975919,-1455854.2211833333
Mars,63.637274549098194,170650323.78701422,133103766.90779209,-1406145.6458091633
Mars,64.3687374749499,169762668.48233914,134438309.85358208,-1356363.5463706148
Mars,65.1002004008016,168866152.30019614,135765835.7318335,-1306510.649966346
Mars,65.8316633266533,167960837.51346174,137086287.6962121,-1256589.678454978
Mars,66.563126252505,167046786.71066257,138399609.5299387,-1206603.3482639536
Mars,67.29458917835672,166124062.7887401,139705745.6462928,-1156554.370201126
Mars,68.02605210420842,165192728.9458506,141004641.0890257,-1106445.449269112
Mars,68.75751503006012,164252848.67420098,142296241.53268716,-1056279.2844823373
Mars,69.48897795591182,163304485.75292256,143580493.2828636,-1006058.5686868636
Mars,70.22044088176352,162347704.24098265,144857343.27633113,-955785.9883829372
Mars,70.95190380761522,161382568.47013578,146126739.08112368,-905464.2235502872
Mars,71.68336673346693,160409143.03791508,147388628.8965178,-855095.9474761568
Mars,72.41482965931863,159427492.80066502,148642961.5529343,-804683.8265860879
Mars,73.14629258517033,158437682.8666161,149889686.51176026,-754230.52027742
Mars,73.87775551102204,157439778.58900273,151128753.86508954,-703738.6807555434
Mars,74.60921843687375,156433845.559225,152360114.33538517,-653210.952872875
Mars,75.34068136272545,155419949.6000549,153583719.2750646,-602649.9739705456
Mars,76.07214428857715,154398156.7588885,154799520.66600746,-552058.3737228317
Mars,76.80360721442885,153368533.30104378,156007471.11898947,-501438.77398426743
Mars,77.53507014028055,152331145.7031062,157207523.87304118,-450793.7886394956
Mars,78.26653306613225,151286060.64632127,158399632.7947351,-400126.02345578175
Mars,78.99799599198397,150233345.01003602,159583752.37740034,-349438.0759382464
Mars,79.72945891783567,149173065.86518958,160759837.7402678,-298732.5351877542
Mars,80.46092184368737,148105290.46785295,161927844.62754548,-248011.98176149113
Mars,81.19238476953907,147030086.25281996,163087729.40742666,-197278.9875361842
Mars,81.92384769539078,145947520.8272481,164239449.07103094,-146536.11557397983
Mars,82.65531062124248,144857661.96435177,165382961.2312802,-95785.91999095294
Mars,83.38677354709418,143760577.59714726,166518224.12170994,-45030.94582825002
Mars,84.11823647294588,142656335.8122498,167645196.59521818,5726.271074175751
Mars,84.84969939879758,141545004.84372428,168763838.12275207,56483.20420121224
Mars,85.5811623246493,140426653.06698892,169874108.79193428,107237.33648366597
Mars,86.312625250501,139301348.99277338,170975969.30562964,157986.16041675795
Mars,87.0440881763527,138169161.26113087,172069380.98045424,208727.17817607746
Mars,87.7755511022044,137030158.6355046,173154305.74522707,259457.9017310019
Mars,88.5070140280561,135884409.99685034,174230706.1393658,310175.8529555654
Mars,89.2384769539078,134731984.33781347,175298545.31122857,360878.5637368544
Mars,89.96993987975951,133572950.75696221,176357787.01640174,411563.57608089584
Mars,90.70140280561122,132407378.45307702,177408395.61593583,462228.4422160739
Mars,91.43286573146293,131235336.71949583,178450336.07453045,512870.7246941028
Mars,92.16432865731463,130056894.93851654,179483573.95866895,563487.9964885522
Mars,92.89579158316633,128872122.57585579,180508075.434705,614077.8410909602
Mars,93.62725450901803,127681089.17516522,181523807.26690078,664637.8526045426
Mars,94.35871743486973,126483864.35260454,182530736.8154198,715165.6358355363
Mars,95.09018036072143,125280517.79147263,183528832.03427345,765658.8063821587
Mars,95.82164328657313,124071119.23689535,184518061.4692241,816114.9907212567
Mars,96.55310621242484,122855738.49057212,185498394.25564504,866531.8262926077
Mars,97.28456913827655,121634445.40557943,186469800.1163381,916906.9615809366
Mars,98.01603206412825,120407309.88123293,187432249.35931122,967238.0561956521
Mars,98.74749498997996,119174401.85800704,188385712.87551582,1017522.7809483268
Mars,99.47895791583166,117935791.31251293,189330162.1365458,1067758.8179279359
Mars,100.21042084168336,116691548.25253473,190265569.1922987,1117943.8605738778
Mars,100.94188376753506,115441742.71212359,191191906.6686012,1168075.6137468203
Mars,101.67334669338676,114186444.74675022,192109147.7647981,1218151.7937973463
Mars,102.40480961923848,112925724.42851515,193017266.2513082,1268170.128632485
Mars,103.13627254509018,111659651.84141791,193916236.4671458,1318128.3577800782
Mars,103.86773547094188,110388297.07668333,194806033.31741098,1368024.2324510824
Mars,104.59919839679358,109111730.22814682,195686632.27074766,1417855.5155997563
Mars,105.33066132264528,107830021.38769688,196558009.35677245,1467619.9819818141
Mars,106.06212424849699,106543240.64077619,197420141.1634733,1517315.41821052
Mars,106.79358717434869,105251458.06193998,198273004.8345808,1566939.622810795
Mars,107.52505010020039,103954743.71047235,199116578.0669117,1616490.4062713215
Mars,108.25651302605209,102653167.62606011,199950839.10768643,1665965.591094677
Mars,108.9879759519038,101346799.82452422,200775766.75182116,1715363.0118455384
Mars,109.71943887775551,100035710.29360802,201591340.3391956,1764680.5151969641
Mars,110.45090180360721,98719968.98882332,202397539.75189736,1813915.959974771
Mars,111.18236472945891,97399645.82935292,203194345.4114438,1863067.2172000532
Mars,111.91382765531061,96074810.69400983,203981738.27598232,1912132.1701298489
Mars,112.64529058116231,94745533.41725345,204759699.83746988,1961108.7142959812
Mars,113.37675350701402,93411883.7852619,205528212.1188328,2009994.7575420993
Mars,114.10821643286573,92073931.53206038,206287257.67110774,2058788.2200589466
Mars,114.83967935871743,90731746.33570549,207036819.5705645,2107487.0344178765
Mars,115.57114228456913,89385397.81452529,207776881.41581163,2156089.145602635
Mars,116.30260521042084,88034955.5234147,208507427.3248857,2204592.511039447
Mars,117.03406813627254,86680488.95018588,209228441.9323251,2252995.1006254135
Mars,117.76553106212424,85322067.5119738,209939910.38622922,2301294.8967552595
Mars,118.49699398797594,83959760.55169603,210641818.34530342,2349489.8943464463
Mars,119.22845691382764,82593637.33456714,211334151.97589147,2397578.100862674
Mars,119.95991983967934,81223767.04466681,212016897.94899493,2445557.536335799
Mars,120.69138276553106,79850218.78156173,212690043.43728176,2493426.233386194
Mars,121.42284569138276,78473061.55698109,213353576.11208352,2541182.2372415625
Mars,122.15430861723446,77092364.29154451,214007484.14038292,2588823.6057542525
Mars,122.88577154308616,75708195.81154345,214651756.18179202,2636348.409417063
Mars,123.61723446893787,74320624.84577423,215286381.38552174,2683754.7313776
Mars,124.34869739478957,72929720.02242379,215911349.38734356,2731040.6674511754
Mars,125.08016032064127,71535549.8660065,216526650.30654415,2778204.3261322943
Mars,125.81162324649299,70138182.79435265,217132274.74287325,2825243.828604742
Mars,126.54308617234469,68737687.11564796,217728213.77348632,2872157.3087502974
Mars,127.27454909819639,67334131.02552311,218314458.94988143,2918942.913156099
Mars,128.0060120240481,65927582.60419412,218891002.29483205,2965598.801120681
Mars,128.7374749498998,64518109.81365238,219457836.2993159,3012123.144658696
Mars,129.4689378757515,63105780.49490374,220014953.91944057,3058514.1285043717
Mars,130.2004008016032,61690662.36525711,220562348.57336685,3104769.9501137
Mars,130.9318637274549,60272823.01566138,221100014.13822946,3150888.8196653808
Mars,131.6633266533066,58852329.90809101,221627944.94705698,3196868.960060564
Mars,132.3947895791583,57429250.3729787,222146135.78569087,3242708.6069213958
Mars,133.12625250501,56003651.60669639,222654581.88970396,3288406.0085883867
Mars,133.8577154308617,54575600.66908261,223153278.9413196,3333959.426116639
Mars,134.58917835671343,53145164.481016725,223642223.06633174,3379367.133270945
Mars,135.32064128256513,51712409.822039455,224121410.83102614,3424627.4165197755
Mars,136.05210420841684,50277403.32801867,224590839.23910353,3469738.5750281955
Mars,136.78356713426854,48840211.488861226,225050505.7286058,3514698.9206497017
Mars,137.51503006012024,47400900.64626903,225500408.1688446,3559506.777917038
Mars,138.24649298597194,45959536.991540186,225940544.8573336,3604160.4840319674
Mars,138.97795591182364,44516186.56341371,226370914.5167246,3648658.388854062
Mars,139.70941883767534,43070915.24595805,226791516.29174843,3692998.8548885123
Mars,140.44088176352705,41623788.766502894,227202349.74616045,3737180.257272966
Mars,141.17234468937875,40174872.69361334,227603414.85969138,3781200.9837634466
Mars,141.90380761523045,38724232.43510694,227994712.02500424,3825059.4347193344
Mars,142.63527054108215,37271933.236112036,228376242.04465702,3868754.0230874624
Mars,143.36673346693385,35818040.17716771,228748006.1280726,3912283.1743853325
Mars,144.09819639278555,34362618.17236492,229110005.88851535,3955645.326683469
Mars,144.82965931863725,32905731.96752789,229462243.34007525,3998838.9305869313
Mars,145.56112224448896,31447446.13843548,229804720.89466003,4041862.449216015
Mars,146.29258517034066,29987825.089082576,230137441.3589954,4084714.358186142
Mars,147.0240480961924,28526933.049980283,230460407.93163416,4127393.145586974
Mars,147.7555110220441,27064834.076495364,230773624.19997376,4169897.311960754
Mars,148.4869739478958,25601592.047227148,231077094.13728395,4212225.3702799175
Mars,149.2184368737475,24137270.662422948,231370822.09974375,4254375.845923968
Mars,149.9498997995992,22671933.442430794,231654812.82348812,4296347.276655636
Mars,150.6813627254509,21205643.726188928,231929071.42166567,4338138.212596359
Mars,151.4128256513026,19738464.66975182,232193603.3815066,4379747.216201084
Mars,152.1442885771543,18270459.244852323,232448414.56140172,4421172.862232411
Mars,152.875751503006,16801690.237499557,232693511.18799293,4462413.737734101
Mars,153.6072144288577,15332220.24661164,232928899.85327497,4503468.442003959
Mars,154.3386773547094,13862111.682683347,233154587.51170936,4544335.586566121
Mars,155.0701402805611,12391426.76648812,233370581.47735035,4585013.795142741
Mars,155.8016032064128,10920227.52781373,233576889.42098325,4625501.703625112
Mars,156.5330661322645,9448575.804231603,233773519.36727569,4665797.96004423
Mars,157.2645290581162,7976533.239898596,233960479.6919412,4705901.224540829
Mars,157.99599198396794,6504161.2843918875,234137779.11891687,4745810.169334876
Mars,158.72745490981964,5031521.191575786,234305426.71755368,4785523.478694566
Mars,159.45891783567134,3558674.0184997963,234463431.8998207,4825039.848904829
Mars,160.19038076152304,2085680.624328214,234611804.41752335,4864357.988235358
Mars,160.92184368737475,612601.6693009161,234750554.35953543,4903476.616908168
Mars,161.65330661322645,-860502.3862765157,234879692.14904568,4942394.467064718
Mars,162.38476953907815,-2333571.283011709,234999228.54081875,4981110.282732596
Mars,163.11623246492985,-3806544.963375568,235109174.61847055,5019622.819791783
Mars,163.84769539078155,-5279363.572623039,235209541.7917593,5057930.8459405275
Mars,164.57915831663325,-6751967.459685356,235300341.79389042,5096033.140660814
Mars,165.31062124248496,-8224297.178033595,235381586.67883766,5133928.495183462
Mars,166.04208416833666,-9696293.486515231,235453288.8186793,5171615.7124528745
Mars,166.77354709418836,-11167897.350162435,235515460.90094945,5209093.607091414
Mars,167.50501002004006,-12639049.940974051,235568115.92600578,5246361.005363475
Mars,168.23647294589176,-14109692.63867075,235611267.20441243,5283416.7451392105
Mars,168.96793587174346,-15579767.031423701,235644928.3543393,5320259.675857957
Mars,169.69939879759517,-17049214.91655817,235669113.29897735,5356888.658491375
Mars,170.4308617234469,-18517978.301231284,235683836.26397,5393302.565506289
Mars,171.1623246492986,-19985999.403084595,235689111.7748612,5429500.2808272615
Mars,171.8937875751503,-21453220.650873043,235684954.65455952,5465480.699798926
Mars,172.625250501002,-22919584.68506871,235671380.0208193,5501242.729148047
Mars,173.3567134268537,-24385034.35844142,235648403.28373808,5536785.28694536
Mars,174.0881763527054,-25849512.736615784,235616040.14327124,5572107.302567194
Mars,174.8196392785571,-27312963.098605417,235574306.58676302,5607207.716656871
Mars,175.5511022044088,-28775328.937323973,235523218.88649505,5642085.481085904
Mars,176.2825651302605,-30236553.96007497,235462793.59725133,5676739.55891502
Mars,177.0140280561122,-31696582.08901882,235393047.55390108,5711168.9243549965
Mars,177.7454909819639,-33155357.46161904,235313997.86899808,5745372.56272733
Mars,178.4769539078156,-34612824.43106688,235225661.93039772,5779349.47042475
Mars,179.20841683366731,-36068927.566685446,235128057.39889133,5813098.654871577
Mars,179.93987975951902,-37523611.65431395,235021202.20585766,5846619.134483978
Mars,180.67134268537072,-38976821.696670726,234905114.55093214,5879909.93863004
Mars,181.40280561122245,-40428502.91369842,234779812.89969337,5912970.107589793
Mars,182.13426853707415,-41878600.742887735,234645315.98136747,5945798.692515067
Mars,182.86573146292585,-43327060.8395846,234501642.78654963,5978394.755389299
Mars,183.59719438877755,-44773829.07727661,234348812.56494364,6010757.368987221
Mars,184.32865731462925,-46218851.54786288,234186844.82311872,6042885.616834489
Mars,185.06012024048096,-47662074.56190516,234015759.32228434,6074778.593167233
Mars,185.79158316633266,-49103444.648861825,233835576.07608268,6106435.402891564
Mars,186.52304609218436,-50542908.557304285,233646315.34839877,6137855.161542997
Mars,187.25450901803606,-51980413.25511727,233447997.6511883,6169036.995245877
Mars,187.98597194388776,-53415905.92968127,233240643.74232334,6199980.040672719
Mars,188.71743486973946,-54849333.988040954,233024274.6234557,6230683.445003581
Mars,189.44889779559117,-56280645.05705491,232798911.53789827,6261146.365885361
Mars,190.18036072144287,-57709786.98353307,232564575.96852386,6291367.97139114
Mars,190.91182364729457,-59136707.83435556,232321289.635682,6321347.439979468
Mars,191.64328657314627,-60561355.89657992,232069074.49513355,6351083.960453714
Mars,192.37474949899797,-61983679.67753079,231807952.73600295,6380576.731921377
Mars,193.10621242484967,-63403627.90487797,231537946.77874807,6409824.96375346
Mars,193.8376753507014,-64821149.52669839,231259079.2731484,6438827.875543847
Mars,194.5691382765531,-66236193.71152571,230971373.09631035,6467584.697068724
Mars,195.3006012024048,-67648709.8483864,230674851.35069034,6496094.668246051
Mars,196.0320641282565,-69058647.5468221,230369537.36213607,6524357.039095067
Mars,196.7635270541082,-70465956.63690023,230055454.67794472,6552371.069695871
Mars,197.4949899799599,-71870587.16921107,229732627.06493947,6580136.030149043
Mars,198.2264529058116,-73272489.41485387,229401078.50756294,6607651.20053536
Mars,198.9579158316633,-74671613.8654099,229060833.205989,6634915.870875573
Mars,199.68937875751502,-76067911.23290485,228711915.57425135,6661929.341090267
Mars,200.42084168336672,-77461332.44975948,228354350.23838982,6688690.920959816
Mars,201.15230460921842,-78851828.66872884,227988162.0346147,6715199.93008442
Mars,201.88376753507012,-80239351.26283206,227613376.0074874,6741455.697844267
Mars,202.61523046092182,-81623851.82526973,227230017.40811953,6767457.5633597635
Mars,203.34669338677352,-83005282.16933319,226838111.69238853,6793204.8754519215
Mars,204.07815631262523,-84383594.32830177,226437684.5191711,6818696.992602815
Mars,204.80961923847696,-85758740.55533236,226028761.7485933,6843933.282916208
Mars,205.54108216432866,-87130673.32333739,225611369.44029862,6868913.12407826
Mars,206.27254509018036,-88499345.32485597,225185533.85173222,6893635.9033184135
Mars,207.00400801603206,-89864709.47191456,224751281.4364427,6918101.017370387
Mars,207.73547094188376,-91226718.89587888,224308638.84240118,6942307.872433314
Mars,208.46693386773546,-92585326.94729853,223857632.9103365,6966255.884133045
Mars,209.19839679358716,-93940487.19574231,223398290.67208806,6989944.477483585
Mars,209.92985971943887,-95292153.42962688,222930639.34897494,7013373.086848711
Mars,210.66132264529057,-96640279.6560358,222454706.35018215,7036541.155903715
Mars,211.39278557114227,-97984820.1005333,221970519.2711631,7059448.1375973495
Mars,212.12424849699397,-99325729.2069695,221478105.89205906,7082093.494113932
Mars,212.85571142284567,-100662961.63727862,220977494.17613497,7104476.696835603
Mars,213.58717434869737,-101996472.27127115,220468712.26823175,7126597.22630479
Mars,214.31863727454908,-103326216.20641926,219951788.49323493,7148454.572186853
Mars,215.05010020040078,-104652148.757635,219426751.35455975,7170048.2332328865
Mars,215.78156312625248,-105974225.45704424,218893629.53265202,7191377.717242755
Mars,216.51302605210418,-107292402.05375275,218352451.88350588,7212442.541028285
Mars,217.2444889779559,-108606634.51360813,217803247.43719697,7233242.2303766785
Mars,217.9759519038076,-109916879.01895522,217246045.39643192,7253776.3200141145
Mars,218.7074148296593,-111223091.96838754,216680875.13511372,7274044.353569569
Mars,219.43887775551102,-112525229.97649203,216107766.1969227,7294045.883538824
Mars,220.17034068136272,-113823249.87359051,215526748.29391363,7313780.471248703
Mars,220.90180360721442,-115117108.70547591,214937851.305128,7333247.686821523
Mars,221.63326653306612,-116406763.73314367,214341105.27522245,7352447.109139747
Mars,222.36472945891782,-117692172.43251982,213736540.413112,7371378.325810877
Mars,223.09619238476952,-118973292.49418399,213124187.0906295,7390040.933132552
Mars,223.82765531062122,-120250081.8230899,212504075.8411994,7408434.536057897
Mars,224.55911823647293,-121522498.53828047,211876237.3585279,7426558.748161067
Mars,225.29058116232463,-122790500.97260171,211240702.49530685,7444413.191603068
Mars,226.02204408817633,-124054047.67241089,210597502.26193425,7461997.497097763
Mars,226.75350701402803,-125313097.39728361,209946667.82524818,7479311.303878154
Mars,227.48496993987973,-126567609.11971691,209288230.50727683,7496354.25966289
Mars,228.21643286573146,-127817542.02482994,208622221.78400242,7513126.020623009
Mars,228.94789579158316,-129062855.51006216,207948673.2841401,7529626.25134894
Mars,229.67935871743487,-130303509.18486893,207267616.7879319,7545854.624817742
Mars,230.41082164328657,-131539462.8704155,206579084.22595385,7561810.822360597
Mars,231.14228456913827,-132770676.59926774,205883107.67793933,7577494.533630545
Mars,231.87374749498997,-133997110.61508243,205179719.3716149,7592905.45657049
Mars,232.60521042084167,-135218725.37229493,204468951.68155158,7608043.297381443
Mars,233.33667334669337,-136435481.53580582,203750837.12802938,7622907.770491033
Mars,234.06813627254508,-137647339.98066512,203025408.37591675,7637498.598522269
Mars,234.79959919839678,-138854261.7917575,202292698.23356265,7651815.512262587
Mars,235.53106212424848,-140056208.26348343,201552739.6517039,7665858.250633114
Mars,236.26252505010018,-141253140.89944243,200805565.72238475,7679626.560658247
Mars,236.99398797595188,-142445021.4121128,200051209.6778915,7693120.197435462
Mars,237.72545090180358,-143631811.7225333,199289704.88969916,7706338.924105413
Mars,238.45691382765528,-144813473.95998225,198521084.86743265,7719282.511822284
Mars,239.188376753507,-145989970.46165782,197745383.25784078,7731950.739724427
Mars,239.9198396793587,-147161263.77235717,196962633.84378344,7744343.39490526
Mars,240.65130260521042,-148327316.64415622,196172870.54323208,7756460.272384446
Mars,241.38276553106212,-149488092.0360891,195376127.40828285,7768301.17507934
Mars,242.11422845691382,-150643553.11382788,194572438.62418315,7779865.9137767255
Mars,242.84569138276552,-151793663.24936363,193761838.5083702,7791154.307104818
Mars,243.57715430861722,-152938386.02068603,192944361.50952324,7802166.181505542
Mars,244.30861723446893,-154077685.2114659,192120042.2066274,7812901.371207106
Mars,245.04008016032063,-155211524.81073692,191288915.30805066,7823359.718196844
Mars,245.77154308617233,-156339869.012579,190451015.65063298,7833541.07219434
Mars,246.50300601202403,-157462682.2158023,189606378.19878772,7843445.290624842
Mars,247.23446893787573,-158579929.0236334,188755038.04361498,7853072.238592963
Mars,247.96593186372743,-159691574.24340087,187897030.40202776,7862421.788856648
Mars,248.69739478957914,-160797582.8862245,187032390.61588898,7871493.821801448
Mars,249.42885771543084,-161897920.1667045,186161154.1511613,7880288.225415072
Mars,250.16032064128254,-162992551.502613,185283356.5970683,7888804.895262224
Mars,250.89178356713424,-164081442.51458743,184399033.66526723,7897043.734459735
Mars,251.62324649298597,-165164559.02582535,183508221.18903345,7905004.653651973
Mars,252.35470941883767,-166241867.06178197,182610955.12245628,7912687.570986562
Mars,253.08617234468937,-167313332.84986874,181707271.53964642,7920092.412090358
Mars,253.81763527054107,-168378922.81915584,180797206.63395396,7927219.11004576
Mars,254.54909819639278,-169438603.60007524,179880796.7171983,7934067.605367271
Mars,255.28056112224448,-170492342.02412757,178958078.21890846,7940637.8459783755
Mars,256.0120240480962,-171540105.12359074,178029087.685575,7946929.787188706
Mars,256.7434869739479,-172581860.13123205,177093861.77991152,7952943.391671488
Mars,257.4749498997996,-173617574.48002195,176152437.28012872,7958678.629441297
Mars,258.2064128256513,-174647215.80285233,175204851.0792171,7964135.477832103
Mars,258.937875751503,-175670751.93225574,174251140.1842418,7969313.921475595
Mars,259.6693386773547,-176688150.90012982,173291341.71564677,7974213.952279824
Mars,260.4008016032064,-177699380.93746367,172325492.90656948,7978835.569408123
Mars,261.1322645290581,-178704410.47406724,171353631.1021664,7983178.779258323
Mars,261.8637274549098,-179703208.13830566,170375793.75894764,7987243.595442275
Mars,262.5951903807615,-180695742.75683543,169392018.44412225,7991030.038765649
Mars,263.3266533066132,-181681983.35434514,168402342.83495313,7994538.137208056
Mars,264.0581162324649,-182661899.15329948,167406804.71812183,7997767.925903425
Mars,264.7895791583166,-183635459.57368752,166405441.98910278,8000719.447120723
Mars,265.5210420841683,-184602634.23277405,165398292.65154743,8003392.750244932
Mars,266.25250501002,-185563392.9448557,164385394.81667745,8005787.891758338
Mars,266.9839679358717,-186517705.72102064,163366786.7026878,8007904.935222117
Mars,267.7154308617234,-187465542.76891267,162342506.63415846,8009743.951258215
Mars,268.4468937875751,-188406874.49249917,161312593.04147583,8011305.017531516
Mars,269.17835671342687,-189341671.49184406,160277084.46026263,8012588.218732318
Mars,269.90981963927857,-190269904.56288412,159236019.53081745,8013593.646559092
Mars,270.64128256513027,-191191544.69721094,158189436.99756253,8014321.3997015515
Mars,271.37274549098197,-192106563.08185694,157137375.70850012,8014771.583823999
Mars,272.10420841683367,-193014931.09908515,156079874.61467874,8014944.311548983
Mars,272.8356713426854,-193916620.32618594,155016972.76966587,8014839.7024412425
Mars,273.5671342685371,-194811602.5352758,153948709.32903132,8014457.882991945
Mars,274.2985971943888,-195699849.6931037,152875123.54983687,8013798.986603228
Mars,275.0300601202405,-196581333.9608599,151796254.790136,8012863.15357302
Mars,275.7615230460922,-197456027.69399208,150712142.50848004,8011650.5310801715
Mars,276.4929859719439,-198323903.44202495,149622826.26343334,8010161.273169864
Mars,277.2244488977956,-199184933.94838578,148528345.71309653,8008395.54073933
Mars,277.9559118236473,-200039092.15023538,147428740.61463615,8006353.501523849
Mars,278.687374749499,-200886351.1783035,146324050.82382426,8004035.330083042
Mars,279.4188376753507,-201726684.35673124,145214316.2945829,8001441.207787471
Mars,280.1503006012024,-202560065.20291686,144099577.07853886,7998571.322805506
Mars,280.8817635270541,-203386467.4273693,142979873.32458332,7995425.870090502
Mars,281.6132264529058,-204205864.93356577,141855245.27844086,7992005.051368271
Mars,282.3446893787575,-205018231.81781578,140725733.2822437,7988309.075124814
Mars,283.0761523046092,-205823542.36913067,139591377.77411512,7984338.15659439
Mars,283.8076152304609,-206621771.06909922,138452219.28775764,7980092.517747826
Mars,284.5390781563126,-207412892.59176886,137308298.45204994,7975572.387281155
Mars,285.2705410821643,-208196881.80353323,136159655.9906495,7970778.0006045215
Mars,286.002004008016,-208973713.7630253,135006332.72160214,7965709.599831381
Mars,286.7334669338677,-209743363.72101715,133848369.55695818,7960367.433767986
Mars,287.4649298597194,-210505807.1203254,132685807.5023951,7954751.757903155
Mars,288.1963927855711,-211261019.5957232,131518687.65684631,7948862.834398345
Mars,288.9278557114228,-212008976.97385854,130347051.21213657,7942700.9320779815
Mars,289.6593186372745,-212749655.27317843,129170939.45262323,7936266.326420101
Mars,290.3907815631262,-213483030.70386046,127990393.75484332,7929559.299547258
Mars,291.1222444889779,-214209079.66774973,126805455.58716747,7922580.140217729
Mars,291.8537074148296,-214927778.75830317,125616166.50945842,7915329.143816992
Mars,292.5851703406813,-215639104.76053962,124422568.17273651,7907806.612349488
Mars,293.3166332665331,-216343034.65099806,123224702.31884938,7900012.854430668
Mars,294.0480961923848,-217039545.59770018,122022610.78014944,7891948.185279327
Mars,294.7795591182365,-217728614.96012267,120816335.4791736,7883612.926710203
Mars,295.5110220440882,-218410220.28917375,119605918.428331,7875007.407126862
Mars,296.2424849699399,-219084339.32717764,118391401.7295953,7866131.961514864
Mars,296.9739478957916,-219750950.0078668,117172827.57420087,7856986.931435214
Mars,297.7054108216433,-220410030.45637926,115950238.24234599,7847572.665018072
Mars,298.436873747495,-221061558.98926488,114723676.10289882,7837889.516956749
Mars,299.1683366733467,-221705514.1144975,113493183.61311008,7827937.848501986
Mars,299.8997995991984,-222341874.531495,112258803.31832889,7817718.027456489
Mars,300.6312625250501,-222970619.13114583,111020577.85172465,7807230.42816976
Mars,301.3627254509018,-223591726.99584356,109778549.93401186,7796475.431533176
Mars,302.0941883767535,-224205177.39952824,108532762.37318088,7785453.42497537
Mars,302.8256513026052,-224810949.8077354,107283258.06423119,7774164.80245784
Mars,303.5571142284569,-225409023.87765226,106030079.98891112,7762609.964470882
Mars,304.2885771543086,-225999379.4581816,104773271.21545932,7750789.318029741
Mars,305.0200400801603,-226581996.59001297,103512874.89835177,7738703.276671063
Mars,305.751503006012,-227156855.5057019,102248934.27805188,7726352.260449607
Mars,306.4829659318637,-227723936.6297558,100981492.68076475,7713736.695935201
Mars,307.2144288577154,-228283220.5787288,99710593.51819499,7700857.0162100075
Mars,307.9458917835671,-228834688.16132316,98436280.28730778,7687713.660866007
Mars,308.6773547094188,-229378320.37849906,97158596.57009365,7674307.076002767
Mars,309.4088176352705,-229914098.42359224,95877586.03333671,7660637.714225479
Mars,310.1402805611222,-230442003.6824389,94593292.42838588,7646706.034643236
Mars,310.8717434869739,-230962017.7335094,93305759.59092896,7632512.502867583
Mars,311.6032064128256,-231474122.34804907,92015031.44077094,7618057.59101134
Mars,312.3346693386773,-231978299.49022737,90721151.98161316,7603341.777687632
Mars,313.066132264529,-232474531.31729543,89424165.30083734,7588365.548009244
Mars,313.7975951903807,-232962800.17975092,88124115.56929083,7573129.393588172
Mars,314.5290581162324,-233443088.62151152,86821047.04107562,7557633.812535469
Mars,315.2605210420841,-233915379.38009676,85515004.05333836,7541879.309461308
Mars,315.9919839679359,-234379655.38681743,84206031.02606437,7525866.395475331
Mars,316.7234468937876,-234835899.76697376,82894172.46187294,7509595.588187227
Mars,317.4549098196393,-235284095.84006193,81579472.94581449,7493067.4117075605
Mars,318.186372745491,-235724227.11998817,80261977.14517114,7476282.396648853
Mars,318.9178356713427,-236156277.31529242,78941729.80925715,7459241.080126906
Mars,319.6492985971944,-236580230.32937932,77618775.7692236,7441944.00576238
Mars,320.3807615230461,-236996070.26075834,76293159.9378625,7424391.723682595
