planet,day,x,y
Mars,361.95325542570953,-246953830.68024212,-1873513.4988517403
Mars,362.5626043405676,-246892777.39919865,-3040464.50910962
Mars,363.1719532554257,-246825690.8171739,-4207341.216884001
Mars,363.7813021702838,-246752568.91140625,-5374115.044836255
Mars,364.3906510851419,-246673409.7683038,-6540757.382636665
Mars,365.0,-246588211.58377135,-7707239.58709527
Jupiter,0.0,598425618.3268443,440608689.35970163
Jupiter,0.6093489148580968,598009013.2819694,441195029.33495927
Jupiter,1.2186978297161937,597591872.2500712,441780973.87335694
Jupiter,1.8280467445742905,597174195.6321439,442366522.46976733
Jupiter,2.4373956594323873,596755983.8296866,442951674.61951786
Jupiter,3.046744574290484,596337237.2447032,443536429.81839055
Jupiter,3.656093489148581,595917956.2797003,444120787.5626234
Jupiter,4.265442404006678,595498141.3376878,444704747.3489102
Jupiter,4.874791318864775,595077792.8221786,445288308.67440164
Jupiter,5.484140233722871,594656911.1371864,445871471.0367054
Jupiter,6.093489148580968,594235496.6872269,446454233.9338869
Jupiter,6.702838063439065,593813549.8773156,447036596.8644702
Jupiter,7.312186978297162,593391071.1129688,447618559.3274376
Jupiter,7.921535893155259,592968060.8002015,448200120.8222315
Jupiter,8.530884808013356,592544519.3455275,448781280.84875363
Jupiter,9.140233722871452,592120447.155959,449362038.9073664
Jupiter,9.74958263772955,591695844.6390055,449942394.4988934
Jupiter,10.358931552587647,591270712.2026738,450522347.1246196
Jupiter,10.968280467445743,590845050.255466,451101896.286292
Jupiter,11.57762938230384,590418859.2063808,451681041.48612046
Jupiter,12.186978297161936,589992139.4649118,452259782.2267779
Jupiter,12.796327212020033,589564891.4410468,452838118.01140076
Jupiter,13.40567612687813,589137115.5452676,453416048.34359
Jupiter,14.015025041736227,588708812.1885487,453993572.7274113
Jupiter,14.624373956594324,588279981.782358,454570690.6673956
Jupiter,15.233722871452422,587850624.738655,455147401.66853964
Jupiter,15.843071786310517,587420741.4698901,455723705.23630667
Jupiter,16.452420701168613,586990332.3890053,456299600.8766267
Jupiter,17.061769616026712,586559397.9094318,456875088.09589714
Jupiter,17.671118530884808,586127938.4450911,457450166.40098375
Jupiter,18.280467445742904,585695954.410393,458024835.2992204
Jupiter,18.889816360601003,585263446.2202358,458599094.29840994
Jupiter,19.4991652754591,584830414.2900053,459172942.9068252
Jupiter,20.108514190317194,584396859.0355744,459746380.63320863
Jupiter,20.717863105175294,583962780.8733025,460319406.9867735
Jupiter,21.32721202003339,583528180.2200341,460892021.4772042
Jupiter,21.936560934891485,583093057.4930998,461464223.6146567
Jupiter,22.545909849749584,582657413.1103139,462036012.90975916
Jupiter,23.15525876460768,582221247.489975,462607388.87361234
Jupiter,23.764607679465776,581784561.0508648,463178351.0177905
Jupiter,24.37395659432387,581347354.2122476,463748898.85434115
Jupiter,24.98330550918197,580909627.3938696,464319031.8957865
Jupiter,25.592654424040067,580471381.0159585,464888749.6551232
Jupiter,26.202003338898162,580032615.499223,465458051.6458233
Jupiter,26.81135225375626,579593331.2648512,466026937.3818345
Jupiter,27.420701168614357,579153528.7345113,466595406.3775811
Jupiter,28.030050083472453,578713208.3303498,467163458.147964
Jupiter,28.639398998330552,578272370.474992,467731092.2083613
Jupiter,29.248747913188648,577831015.5915405,468298308.0746292
Jupiter,29.858096828046744,577389144.1035745,468865105.26310194
Jupiter,30.467445742904843,576946756.43515,469431483.2905929
Jupiter,31.07679465776294,576503853.0107987,469997441.67439467
Jupiter,31.686143572621035,576060434.2555267,470562979.9322796
Jupiter,32.29549248747913,575616500.594815,471128097.5825007
Jupiter,32.904841402337226,575172052.4546186,471692794.14379144
Jupiter,33.51419031719533,574727090.2613649,472257069.135367
Jupiter,34.123539232053425,574281614.4419543,472820922.0769244
Jupiter,34.73288814691152,573835625.423759,473384352.4886428
Jupiter,35.342237061769616,573389123.6346222,473947359.89118433
Jupiter,35.95158597662771,572942109.5028582,474509943.80569476
Jupiter,36.56093489148581,572494583.4572505,475072103.75380325
Jupiter,37.17028380634391,572046545.9270521,475633839.257624
Jupiter,37.779632721202006,571597997.3419851,476195149.83975506
Jupiter,38.3889816360601,571148938.1322392,476756035.023281
Jupiter,38.9983305509182,570699368.7284715,477316494.33177125
Jupiter,39.60767946577629,570249289.561806,477876527.28928226
Jupiter,40.21702838063439,569798701.0638324,478436133.42035705
Jupiter,40.826377295492485,569347603.6666064,478995312.2500259
Jupiter,41.43572621035059,568895997.8026481,479554063.303807
Jupiter,42.04507512520868,568443883.9049417,480112386.107707
Jupiter,42.65442404006678,567991262.4069352,480670280.18822086
Jupiter,43.263772954924875,567538133.7425392,481227745.0723334
Jupiter,43.87312186978297,567084498.3461266,481784780.2875188
Jupiter,44.482470784641066,566630356.6525319,482341385.36174166
Jupiter,45.09181969949917,566175709.0970504,482897559.8234572
Jupiter,45.701168614357265,565720556.115438,483453303.20161206
Jupiter,46.31051752921536,565264898.1439096,484008615.0256444
Jupiter,46.919866444073456,564808735.6191396,484563494.8254847
Jupiter,47.52921535893155,564352068.9782604,485117942.1315558
Jupiter,48.13856427378965,563894898.6588624,485671956.4747739
Jupiter,48.74791318864774,563437225.0989926,486225537.3865489
Jupiter,49.357262103505846,562979048.7371548,486778684.39878464
Jupiter,49.96661101836394,562520370.0123082,487331397.04387945
Jupiter,50.57595993322204,562061189.3638672,487883674.85472697
Jupiter,51.18530884808013,561601507.2317004,488435517.36471605
Jupiter,51.79465776293823,561141324.0561303,488986924.10773176
Jupiter,52.404006677796325,560680640.2779328,489537894.6181554
Jupiter,53.01335559265443,560219456.3383354,490088428.43086535
Jupiter,53.62270450751252,559757772.6790185,490638525.08123744
Jupiter,54.23205342237062,559295589.7421126,491188184.1051451
Jupiter,54.841402337228715,558832907.9701996,491737405.0389604
Jupiter,55.45075125208681,558369727.8063102,492286187.41955394
Jupiter,56.060100166944906,557906049.6939251,492834530.7842958
Jupiter,56.66944908180301,557441874.0769734,493382434.6710556
Jupiter,57.278797996661105,556977201.3998314,493929898.6182033
Jupiter,57.8881469115192,556512032.1073235,494476922.1646093
Jupiter,58.497495826377296,556046366.6447198,495023504.8496453
Jupiter,59.10684474123539,555580205.4577368,495569646.21318454
Jupiter,59.71619365609349,555113548.992536,496115345.7956022
Jupiter,60.32554257095158,554646397.6957233,496660603.137776
Jupiter,60.934891485809686,554178752.0143489,497205417.7810867
Jupiter,61.54424040066778,553710612.3959057,497749789.2674182
Jupiter,62.15358931552588,553241979.2883297,498293717.13915855
Jupiter,62.76293823038397,552772853.1399982,498837200.9391997
Jupiter,63.37228714524207,552303234.3997304,499380240.2109389
Jupiter,63.981636060100165,551833123.5167855,499922834.498278
Jupiter,64.59098497495826,551362520.9408628,500464983.3456251
Jupiter,65.20033388981636,550891427.1221008,501006686.2978942
Jupiter,65.80968280467445,550419842.5110768,501547942.9005054
Jupiter,66.41903171953255,549947767.5588057,502088752.6993866
Jupiter,67.02838063439066,549475202.7167398,502629115.2409724
Jupiter,67.63772954924875,549002148.4367678,503169030.0722059
Jupiter,68.24707846410685,548528605.1712146,503708496.7405382
Jupiter,68.85642737896494,548054573.3728398,504247514.7939291
Jupiter,69.46577629382304,547580053.4948384,504786083.78084797
Jupiter,70.07512520868113,547105045.9908385,505324203.2502734
Jupiter,70.68447412353923,546629551.3149021,505861872.7516946
Jupiter,71.29382303839733,546153569.9215229,506399091.83511084
Jupiter,71.90317195325542,545677102.2656273,506935860.0510327
Jupiter,72.51252086811353,545200148.8025726,507472176.950482
Jupiter,73.12186978297161,544722709.9881467,508008042.0849925
Jupiter,73.73121869782972,544244786.2785672,508543455.00661016
Jupiter,74.34056761268782,543766378.130481,509078415.2678938
Jupiter,74.94991652754591,543287486.0009638,509612922.4219152
Jupiter,75.55926544240401,542808110.3475187,510146976.02225983
Jupiter,76.1686143572621,542328251.6280763,510680575.62302727
Jupiter,76.7779632721202,541847910.3009934,511213720.7788313
Jupiter,77.38731218697829,541367086.8250532,511746411.04480094
Jupiter,77.9966611018364,540885781.6594634,512278645.97658
Jupiter,78.6060100166945,540403995.2638565,512810425.1303286
Jupiter,79.21535893155259,539921728.0982889,513341748.0627223
Jupiter,79.82470784641069,539438980.62324,513872614.3309541
Jupiter,80.43405676126878,538955753.2996116,514403023.4927332
Jupiter,81.04340567612688,538472046.5887274,514932975.1062867
Jupiter,81.65275459098497,537987860.952332,515462468.7303594
Jupiter,82.26210350584307,537503196.8525908,515991503.9242141
Jupiter,82.87145242070117,537018054.7520885,516520080.247633
Jupiter,83.48080133555926,536532435.11382926,517048197.26091653
Jupiter,84.09015025041737,536046338.4012351,517575854.52488524
Jupiter,84.69949916527545,535559765.0781465,518103051.60087913
Jupiter,85.30884808013356,535072715.6088202,518629788.05075914
Jupiter,85.91819699499166,534585190.4579297,519156063.4369064
Jupiter,86.52754590984975,534097190.0905643,519681877.3222234
Jupiter,87.13689482470785,533608714.9722278,520207229.27013445
Jupiter,87.74624373956594,533119765.56883866,520732118.8445855
Jupiter,88.35559265442404,532630342.346729,521256545.61004496
Jupiter,88.96494156928213,532140445.77264345,521780509.1315044
Jupiter,89.57429048414023,531650076.31373936,522304008.974478
Jupiter,90.18363939899834,531159234.43758535,522827044.705004
Jupiter,90.79298831385643,530667920.61216116,523349615.8896445
Jupiter,91.40233722871453,530176135.3058565,523871722.09548634
Jupiter,92.01168614357262,529683878.98747075,524393362.8901405
Jupiter,92.62103505843072,529191152.12621206,524914537.84174395
Jupiter,93.23038397328881,528697955.19169664,525435246.5189588
Jupiter,93.83973288814691,528204288.6539483,525955488.49097335
Jupiter,94.44908180300501,527710152.9833976,526475263.3275023
Jupiter,95.0584307178631,527215548.6508811,526994570.5987873
Jupiter,95.6677796327212,526720476.12764084,527513409.87559694
Jupiter,96.2771285475793,526224935.8853234,528031780.7292277
Jupiter,96.8864774624374,525728928.39597964,528549682.7315042
Jupiter,97.49582637729549,525232454.13206375,529067115.4547789
Jupiter,98.10517529215359,524735513.56643206,529584078.47193354
Jupiter,98.71452420701169,524238107.17234355,530100571.356379
Jupiter,99.32387312186978,523740235.423458,530616593.6820554
Jupiter,99.93322203672788,523241898.79383606,531132145.0234334
Jupiter,100.54257095158597,522743097.7579378,531647224.9555135
Jupiter,101.15191986644408,522243832.7906232,532161833.05382717
Jupiter,101.76126878130218,521744104.36715,532675968.8944369
Jupiter,102.37061769616027,521243912.9631744,533189632.05393684
Jupiter,102.97996661101837,520743259.0547491,533702822.10945296
Jupiter,103.58931552587646,520242143.11832374,534215538.6386435
Jupiter,104.19866444073456,519740565.6307434,534727781.2196993
Jupiter,104.80801335559265,519238527.0692484,535239549.43134445
Jupiter,105.41736227045075,518736027.9114731,535750842.8528361
Jupiter,106.02671118530886,518233068.63544595,536261661.06396544
Jupiter,106.63606010016694,517729649.71958804,536772003.64505786
Jupiter,107.24540901502505,517225771.6427129,537281870.1769732
Jupiter,107.85475792988314,516721434.8840253,537791260.2411065
Jupiter,108.46410684474124,516216639.92312145,538300173.4193873
Jupiter,109.07345575959933,515711387.2399872,538808609.2942818
Jupiter,109.68280467445743,515205677.3149982,539316567.4487919
Jupiter,110.29215358931553,514699510.628919,539824047.4664552
Jupiter,110.90150250417362,514192887.6629018,540331048.9313473
Jupiter,111.51085141903172,513685808.89848644,540837571.4280801
Jupiter,112.12020033388981,513178274.81759953,541343614.5418032
Jupiter,112.72954924874792,512670285.9025538,541849177.8582044
Jupiter,113.33889816360602,512161842.6360468,542354260.9635093
Jupiter,113.9482470784641,511652945.5011613,542858863.4444822
Jupiter,114.55759599332221,511143594.98136336,543362984.8884268
Jupiter,115.1669449081803,510633791.5605029,543866624.8831854
Jupiter,115.7762938230384,510123535.72281164,544369783.0171407
Jupiter,116.38564273789649,509612827.9529038,544872458.8792151
Jupiter,116.99499165275459,509101668.7357741,545374652.0588716
Jupiter,117.6043405676127,508590058.55679834,545876362.1461138
Jupiter,118.21368948247078,508077997.90173143,546377588.7314862
Jupiter,118.82303839732889,507565487.2567075,546878331.4060754
Jupiter,119.43238731218698,507052527.10823905,547378589.7615095
Jupiter,120.04173622704508,506539117.94321597,547878363.3899587
Jupiter,120.65108514190317,506025260.24890554,548377651.884136
Jupiter,121.26043405676127,505510954.5129508,548876454.837297
Jupiter,121.86978297161937,504996201.22337043,549374771.8432406
Jupiter,122.47913188647746,504481000.8685579,549872602.4963096
Jupiter,123.08848080133556,503965353.9372808,550369946.3913906
Jupiter,123.69782971619365,503449260.9186799,550866803.1239142
Jupiter,124.30717863105176,502932722.3022691,551363172.2898561
Jupiter,124.91652754590986,502415738.57793397,551859053.4857364
Jupiter,125.52587646076795,501898310.23593146,552354446.3086212
Jupiter,126.13522537562605,501380437.76688904,552849350.3561218
Jupiter,126.74457429048414,500862121.66180414,553343765.2263955
Jupiter,127.35392320534224,500343362.4120431,553837690.5181464
Jupiter,127.96327212020033,499824160.5093412,554331125.8306248
Jupiter,128.57262103505843,499304516.4458009,554824070.7636281
Jupiter,129.18196994991652,498784430.7138923,555316524.9175016
Jupiter,129.79131886477464,498263903.8064514,555808487.8931372
Jupiter,130.40066777963273,497742936.21667993,556299959.2919761
Jupiter,131.01001669449082,497221528.43814474,556790938.7160068
Jupiter,131.6193656093489,496699680.9647769,557281425.7677671
Jupiter,132.22871452420702,496177394.29087055,557771420.050344
Jupiter,132.8380634390651,495654668.9110833,558260921.1673732
Jupiter,133.4474123539232,495131505.3204343,558749928.7230406
Jupiter,134.05676126878132,494607904.01430446,559238442.3220817
Jupiter,134.6661101836394,494083865.48843527,559726461.5697831
Jupiter,135.2754590984975,493559390.238928,560213986.0719812
Jupiter,135.88480801335558,493034478.76224357,560701015.4350641
Jupiter,136.4941569282137,492509131.555201,561187549.2659703
Jupiter,137.1035058430718,491983349.11497766,561673587.1721914
Jupiter,137.71285475792988,491457131.9391078,562159128.7617697
Jupiter,138.322203672788,490930480.5254818,562644173.6433
Jupiter,138.93155258764608,490403395.3723464,563128721.4259303
Jupiter,139.54090150250417,489875876.97830296,563612771.719361
Jupiter,140.15025041736226,489347925.84230715,564096324.1338457
Jupiter,140.75959933222038,488819542.46366817,564579378.280192
Jupiter,141.36894824707846,488290727.34204847,565061933.769761
Jupiter,141.97829716193655,487761480.9774621,565543990.2144682
Jupiter,142.58764607679467,487231803.87027514,566025547.2267835
Jupiter,143.19699499165276,486701696.5212042,566506604.4197316
Jupiter,143.80634390651085,486171159.43131566,566987161.4068923
Jupiter,144.41569282136896,485640193.10202515,567467217.8024012
Jupiter,145.02504173622705,485108798.03509784,567946773.2209488
Jupiter,145.63439065108514,484576974.7326457,568425827.2777829
Jupiter,146.24373956594323,484044723.6971283,568904379.5887064
Jupiter,146.85308848080135,483512045.4313518,569382429.7700795
Jupiter,147.46243739565944,482978940.43846804,569859977.4388195
Jupiter,148.07178631051752,482445409.22197384,570337022.2124008
Jupiter,148.68113522537564,481911452.2857102,570813563.7088552
Jupiter,149.29048414023373,481377070.1338622,571289601.5467725
Jupiter,149.89983305509182,480842263.2709572,571765135.3453007
Jupiter,150.5091819699499,480307032.20186526,572240164.7241464
Jupiter,151.11853088480802,479771377.4317977,572714689.3035747
Jupiter,151.7278797996661,479235299.4663063,573188708.7044101
Jupiter,152.3372287145242,478698798.81128365,573662222.5480361
Jupiter,152.94657762938232,478161875.9729609,574135230.4563963
Jupiter,153.5559265442404,477624531.4579081,574607732.0519937
Jupiter,154.1652754590985,477086765.7730332,575079726.9578923
Jupiter,154.77462437395658,476548579.4255814,575551214.7977157
Jupiter,155.3839732888147,476009972.92313415,576022195.1956491
Jupiter,155.9933222036728,475470946.7736088,576492667.7764386
Jupiter,156.60267111853088,474931501.4852576,576962632.1653917
Jupiter,157.212020033389,474391637.5666673,577432087.9883775
Jupiter,157.82136894824708,473851355.52675825,577901034.8718268
Jupiter,158.43071786310517,473310655.8747833,578369472.4427334
Jupiter,159.04006677796326,472769539.12032765,578837400.3286533
Jupiter,159.64941569282138,472228005.7733084,579304818.1577052
Jupiter,160.25876460767947,471686056.3439726,579771725.5585709
Jupiter,160.86811352253756,471143691.3428977,580238122.1604958
Jupiter,161.47746243739567,470600911.28099054,580704007.5932889
Jupiter,162.08681135225376,470057716.66948646,581169381.487323
Jupiter,162.69616026711185,469514108.0199484,581634243.4735355
Jupiter,163.30550918196994,468970085.8442666,582098593.183428
Jupiter,163.91485809682806,468425650.6546579,582562430.2490671
Jupiter,164.52420701168614,467880802.9636644,583025754.3030839
Jupiter,165.13355592654423,467335543.28415364,583488564.9786757
Jupiter,165.74290484140235,466789872.12931716,583950861.9096047
Jupiter,166.35225375626044,466243790.0126699,584412644.7301995
Jupiter,166.96160267111853,465697297.44804996,584873913.0753542
Jupiter,167.57095158597662,465150394.9496172,585334666.5805302
Jupiter,168.18030050083473,464603083.0318532,585794904.8817545
Jupiter,168.78964941569282,464055362.20955986,586254627.615622
Jupiter,169.3989983305509,463507232.9978591,586713834.4192944
Jupiter,170.00834724540903,462958695.91219205,587172524.9305009
Jupiter,170.61769616026712,462409751.46831864,587630698.7875383
Jupiter,171.2270450751252,461860400.18231624,588088355.6292719
Jupiter,171.83639398998332,461310642.57057905,588545495.0951346
Jupiter,172.4457429048414,460760479.14981824,589002116.8251283
Jupiter,173.0550918196995,460209910.4370601,589458220.4598235
Jupiter,173.6644407345576,459658936.94964594,589913805.6403599
Jupiter,174.2737896494157,459107559.20523113,590368872.0084462
Jupiter,174.8831385642738,458555777.7217847,590823419.2063609
Jupiter,175.49248747913188,458003593.0175883,591277446.8769524
Jupiter,176.10183639399,457451005.61123544,591730954.6636387
Jupiter,176.7111853088481,456898016.0216312,592183942.2104088
Jupiter,177.32053422370618,456344624.76799095,592636409.1618217
Jupiter,177.92988313856426,455790832.3698398,593088355.1630074
Jupiter,178.53923205342238,455236639.3470125,593539779.859667
Jupiter,179.14858096828047,454682046.2196518,593990682.8980728
Jupiter,179.75792988313856,454127053.5082078,594441063.9250691
Jupiter,180.36727879799668,453571661.7334381,594890922.5880713
Jupiter,180.97662771285476,453015871.4164063,595340258.5350674
Jupiter,181.58597662771285,452459683.0784815,595789071.4146178
Jupiter,182.19532554257094,451903097.24133766,596237360.8758546
Jupiter,182.80467445742906,451346114.42695254,596685126.5684837
Jupiter,183.41402337228715,450788735.15760744,597132368.1427834
Jupiter,184.02337228714524,450230959.9558862,597579085.2496055
Jupiter,184.63272120200335,449672789.3446746,598025277.5403752
Jupiter,185.24207011686144,449114223.84715945,598470944.6670917
Jupiter,185.85141903171953,448555263.986828,598916086.2823278
Jupiter,186.46076794657762,447995910.2874673,599360702.0392306
Jupiter,187.07011686143574,447436163.2731634,599804791.5915219
Jupiter,187.67946577629382,446876023.4683004,600248354.5934978
Jupiter,188.2888146911519,446315491.3975601,600691390.7000297
Jupiter,188.89816360601003,445754567.5859213,601133899.566564
Jupiter,189.50751252086812,445193252.55865836,601575880.8491223
Jupiter,190.1168614357262,444631546.8413413,602017334.2043021
Jupiter,190.7262103505843,444069450.95983505,602458259.2892762
Jupiter,191.3355592654424,443506965.44029796,602898655.7617944
Jupiter,191.9449081803005,442944090.80918175,603338523.280182
Jupiter,192.5542570951586,442380827.5932307,603777861.5033408
Jupiter,193.1636060100167,441817176.3194808,604216670.0907497
Jupiter,193.7729549248748,441253137.51525867,604654948.7024646
Jupiter,194.38230383973288,440688711.7081821,605092696.9991181
Jupiter,194.99165275459097,440123899.42615724,605529914.6419206
Jupiter,195.6010016694491,439558701.19738007,605966601.29266
Jupiter,196.21035058430718,438993117.5503344,606402756.613702
Jupiter,196.81969949916527,438427149.0137909,606838380.2679906
Jupiter,197.42904841402338,437860796.1168077,607273471.9190476
Jupiter,198.03839732888147,437294059.3887283,607708031.2309736
Jupiter,198.64774624373956,436726939.3591818,608142057.8684478
Jupiter,199.25709515859768,436159436.55808127,608575551.4967284
Jupiter,199.86644407345577,435591551.51562405,609008511.7816527
Jupiter,200.47579298831386,435023284.7622903,609440938.3896371
Jupiter,201.08514190317194,434454636.8288421,609872830.987678
Jupiter,201.69449081803006,433885608.2463239,610304189.2433511
Jupiter,202.30383973288815,433316199.5460603,610735012.8248124
Jupiter,202.91318864774624,432746411.2596565,611165301.4007977
Jupiter,203.52253756260436,432176243.9189966,611595054.6406236
Jupiter,204.13188647746244,431605698.0562437,612024272.214187
Jupiter,204.74123539232053,431034774.2038391,612452953.7919652
Jupiter,205.35058430717862,430463472.8945008,612881099.0450176
Jupiter,205.95993322203674,429891794.6612233,613308707.6449839
Jupiter,206.56928213689483,429319740.0372773,613735779.2640849
Jupiter,207.17863105175292,428747309.5562083,614162313.575124
Jupiter,207.78797996661103,428174503.75183576,614588310.2514856
Jupiter,208.39732888146912,427601323.15825367,615013768.9671365
Jupiter,209.0066777963272,427027768.3098278,615438689.3966252
Jupiter,209.6160267111853,426453839.74119663,615863071.2150828
Jupiter,210.22537562604342,425879537.9872698,616286914.0982233
Jupiter,210.8347245409015,425304863.5832283,616710217.7223431
Jupiter,211.4440734557596,424729817.0645218,617132981.7643214
Jupiter,212.0534223706177,424154398.96687025,617555205.901621
Jupiter,212.6627712854758,423578609.8262618,617976889.8122874
Jupiter,213.2721202003339,423002450.1789526,618398033.1749504
Jupiter,213.88146911519198,422425920.56146497,618818635.6688228
Jupiter,214.4908180300501,421849021.5105885,619238696.9737017
Jupiter,215.10016694490818,421271753.5633781,619658216.7699678
Jupiter,215.70951585976627,420694117.2571533,620077194.7385868
Jupiter,216.3188647746244,420116113.1294978,620495630.5611084
Jupiter,216.92821368948248,419537741.7182592,620913523.9196665
Jupiter,217.53756260434056,418959003.5615471,621330874.4969808
Jupiter,218.14691151919865,418379899.1977335,621747681.976355
Jupiter,218.75626043405677,417800429.16545147,622163946.0416787
Jupiter,219.36560934891486,417220594.00359464,622579666.3774264
Jupiter,219.97495826377295,416640394.25131613,622994842.6686583
Jupiter,220.58430717863106,416059830.44802845,623409474.60102
Jupiter,221.19365609348915,415478903.1334025,623823561.8607435
Jupiter,221.80300500834724,414897612.84736645,624237104.1346465
Jupiter,222.41235392320536,414315960.1301055,624650101.1101329
Jupiter,223.02170283806345,413733945.522061,625062552.4751928
Jupiter,223.63105175292154,413151569.5639293,625474457.9184036
Jupiter,224.24040066777962,412568832.79666257,625885817.1289285
Jupiter,224.84974958263774,411985735.7614653,626296629.7965182
Jupiter,225.45909849749583,411402278.9997966,626706895.6115102
Jupiter,226.06844741235392,410818463.05336756,627116614.2648294
Jupiter,226.67779632721204,410234288.4641407,627525785.4479878
Jupiter,227.28714524207012,409649755.7743303,627934408.8530853
Jupiter,227.8964941569282,409064865.52640027,628342484.1728092
Jupiter,228.5058430717863,408479618.2630646,628750011.1004351
Jupiter,229.11519198664442,407894014.52728575,629156989.3298264
Jupiter,229.7245409015025,407308054.862275,629563418.5554342
Jupiter,230.3338898163606,406721739.8114902,629969298.4722989
Jupiter,230.9432387312187,406135069.91863614,630374628.776049
Jupiter,231.5525876460768,405548045.7276643,630779409.1629013
Jupiter,232.1619365609349,404960667.78277016,631183639.329662
Jupiter,232.77128547579298,404372936.6283948,631587318.9737259
Jupiter,233.3806343906511,403784852.8092219,631990447.7930773
Jupiter,233.98998330550918,403196416.87017995,632393025.4862895
Jupiter,234.59933222036727,402607629.35643804,632795051.7525253
Jupiter,235.2086811352254,402018490.8134073,633196526.2915373
Jupiter,235.81803005008348,401429001.7867406,633597448.8036673
Jupiter,236.42737896494157,400839162.8223302,633997818.9898477
Jupiter,237.03672787979966,400248974.46630734,634397636.5516005
Jupiter,237.64607679465777,399658437.2650432,634796901.191038
Jupiter,238.25542570951586,399067551.76514584,635195612.6108629
Jupiter,238.86477462437395,398476318.5134612,635593770.514368
Jupiter,239.47412353923207,397884738.05707127,635991374.6054374
Jupiter,240.08347245409016,397292810.94329405,636388424.5885454
Jupiter,240.69282136894824,396700537.71968275,636784920.1687573
Jupiter,241.30217028380633,396107918.9340246,637180861.0517297
Jupiter,241.91151919866445,395514955.1343408,637576246.9437101
Jupiter,242.52086811352254,394921646.8688851,637971077.5515375
Jupiter,243.13021702838063,394327994.6861435,638365352.5826423
Jupiter,243.73956594323874,393733999.13483363,638759071.7450463
Jupiter,244.34891485809683,393139660.7639035,639152234.7473633
Jupiter,244.95826377295492,392544980.1225314,639544841.298799
Jupiter,245.567612687813,391949957.7601245,639936891.109151
Jupiter,246.17696160267113,391354594.226319,640328383.8888087
Jupiter,246.78631051752922,390758890.07097846,640719319.3487543
Jupiter,247.3956594323873,390162845.8441938,641109697.2005621
Jupiter,248.00500834724542,389566462.09628206,641499517.1563988
Jupiter,248.6143572621035,388969739.3777862,641888778.9290241
Jupiter,249.2237061769616,388372678.2394736,642277482.2317902
Jupiter,249.83305509181972,387775279.2323365,642665626.7786423
Jupiter,250.4424040066778,387177542.90759,643053212.2841185
Jupiter,251.0517529215359,386579469.81667197,643440238.4633502
Jupiter,251.66110183639398,385981060.5112427,643826705.032062
Jupiter,252.2704507512521,385382315.54318345,644212611.7065718
Jupiter,252.8797996661102,384783235.46459603,644597958.2037915
Jupiter,253.48914858096828,384183820.8278022,644982744.2412257
Jupiter,254.0984974958264,383584072.18534267,645366969.5369738
Jupiter,254.70784641068448,382983990.08997667,645750633.809728
Jupiter,255.31719532554257,382383575.09468085,646133736.7787753
Jupiter,255.92654424040066,381782827.7526492,646516278.1639967
Jupiter,256.53589315525875,381181748.61729133,646898257.685867
Jupiter,257.14524207011686,380580338.242233,647279675.0654556
Jupiter,257.754590984975,379978597.1813142,647660530.0244265
Jupiter,258.36393989983304,379376525.98858917,648040822.2850379
Jupiter,258.97328881469116,378774125.2183255,648420551.5701426
Jupiter,259.5826377295493,378171395.42500305,648799717.6031888
Jupiter,260.19198664440734,377568337.1633141,649178320.108219
Jupiter,260.80133555926545,376964950.9881616,649556358.8098707
Jupiter,261.41068447412357,376361237.4546591,649933833.4333768
Jupiter,262.02003338898163,375757197.11812973,650310743.7045652
Jupiter,262.62938230383975,375152830.5341056,650687089.3498589
Jupiter,263.2387312186978,374548138.2583273,651062870.096277
Jupiter,263.8480801335559,373943120.8467427,651438085.6714332
Jupiter,264.45742904841404,373337778.8555064,651812735.8035376
Jupiter,265.0667779632721,372732112.8409794,652186820.2213954
Jupiter,265.6761268781302,372126123.3597276,652560338.654408
Jupiter,266.28547579298834,371519810.9685221,652933290.8325725
Jupiter,266.8948247078464,370913176.22433734,653305676.486482
Jupiter,267.5041736227045,370306219.6843514,653677495.3473259
Jupiter,268.11352253756263,369698941.9059444,654048747.1468898
Jupiter,268.7228714524207,369091343.44669867,654419431.617555
Jupiter,269.3322203672788,368483424.864397,654789548.4923002
Jupiter,269.9415692821369,367875186.7170232,655159097.5046993
Jupiter,270.550918196995,367266629.56276,655528078.388924
Jupiter,271.1602671118531,366657753.95998913,655896490.879742
Jupiter,271.76961602671116,366048560.46729076,656264334.7125177
Jupiter,272.3789649415693,365439049.64344233,656631609.6232127
Jupiter,272.9883138564274,364829222.04741776,656998315.348385
Jupiter,273.59766277128546,364219078.23838717,657364451.6251903
Jupiter,274.2070116861436,363608618.77571565,657730018.1913807
Jupiter,274.8163606010017,362997844.21896344,658095014.7853059
Jupiter,275.42570951585975,362386755.12788385,658459441.1459126
Jupiter,276.03505843071787,361775352.06242365,658823297.0127453
Jupiter,276.644407345576,361163635.582722,659186582.125945
Jupiter,277.25375626043405,360551606.2491097,659549296.2262512
Jupiter,277.86310517529216,359939264.6221082,659911439.0550005
Jupiter,278.4724540901503,359326611.26242965,660273010.354127
Jupiter,279.08180300500834,358713646.7309754,660634009.8661631
Jupiter,279.69115191986646,358100371.58883524,660994437.3342386
Jupiter,280.3005008347245,357486786.3972879,661354292.5020809
Jupiter,280.90984974958263,356872891.71779853,661713575.114016
Jupiter,281.51919866444075,356258688.11201936,662072284.9149674
